User_ID,total_watch_minutes,sessions,avg_completion,unique_genres,weekend_share,mobile_share,revenue,Age,Country,Subscription_Type,Churn_Status,Viewer_Segment_ID,Viewer_Segment
U122110,241.6,4,0.662,3,0.25,0.5,1.732,25,United States,Standard,Active,0,Genre Explorers
U122111,730.2,11,0.6826363636363637,8,0.09090909090909091,0.2727272727272727,6.962999999999999,33,United Kingdom,Premium,Active,1,Global Bingers
U122112,353.7,5,0.64,5,0.2,0.2,1.3316666666666668,39,Australia,Basic,Churned,2,At-Risk Low Engagement
U122113,358.0,5,0.7257999999999999,3,0.6,0.4,2.165,36,United Kingdom,Standard,Churned,4,Casual Browsers
U122114,244.0,3,0.7026666666666667,3,0.3333333333333333,0.0,1.8989999999999996,33,South Korea,Premium,Churned,2,At-Risk Low Engagement
U122116,226.0,4,0.62725,3,0.25,0.25,1.732,58,Canada,Standard,Churned,2,At-Risk Low Engagement
U122117,233.4,3,0.7796666666666666,3,0.3333333333333333,0.3333333333333333,0.499,34,Australia,Mobile,Active,4,Casual Browsers
U122118,330.6,4,0.7342500000000001,4,0.5,0.75,2.5319999999999996,32,United States,Premium,Active,0,Genre Explorers
U122119,839.8,12,0.7906666666666666,9,0.5833333333333334,0.8333333333333334,5.196,32,India,Standard,Active,1,Global Bingers
U122120,85.80000000000001,3,0.7183333333333334,3,0.0,0.0,1.299,26,Canada,Standard,Active,2,At-Risk Low Engagement
U122121,279.8,6,0.616,6,0.3333333333333333,0.5,0.998,38,Brazil,Mobile,Active,3,Premium Loyalists
U122122,46.9,2,0.719,2,0.0,0.5,0.33266666666666667,49,South Korea,Mobile,Active,0,Genre Explorers
U122123,186.7,4,0.62825,3,0.0,0.5,1.0653333333333335,16,United States,Basic,Active,0,Genre Explorers
U122124,1328.9,22,0.691,10,0.45454545454545453,0.45454545454545453,9.526,31,United States,Standard,Active,1,Global Bingers
U122125,293.5,3,0.7916666666666666,2,0.0,0.6666666666666666,0.7990000000000002,51,Germany,Basic,Active,0,Genre Explorers
U122126,153.5,4,0.591,3,0.25,0.25,1.0653333333333335,38,India,Basic,Active,2,At-Risk Low Engagement
U122127,836.7,13,0.7027692307692307,9,0.23076923076923078,0.46153846153846156,5.629,38,Germany,Standard,Active,1,Global Bingers
U122128,1349.8999999999999,19,0.7176842105263157,11,0.2631578947368421,0.47368421052631576,12.026999999999997,16,United States,Premium,Active,1,Global Bingers
U122129,245.9,4,0.7755000000000001,3,0.25,0.25,2.5319999999999996,42,India,Premium,Active,2,At-Risk Low Engagement
U122130,334.6,4,0.6387499999999999,3,0.25,0.5,0.6653333333333333,46,Brazil,Mobile,Churned,0,Genre Explorers
U122131,276.79999999999995,3,0.7396666666666666,3,0.3333333333333333,0.3333333333333333,1.299,36,Japan,Standard,Active,2,At-Risk Low Engagement
U122132,259.7,3,0.7813333333333334,2,0.0,0.6666666666666666,1.299,26,Australia,Standard,Active,0,Genre Explorers
U122133,50.7,2,0.47000000000000003,2,0.5,0.5,0.5326666666666667,39,United States,Basic,Churned,4,Casual Browsers
U122135,908.9,11,0.6999090909090909,10,0.18181818181818182,0.6363636363636364,2.929666666666667,19,Japan,Basic,Active,3,Premium Loyalists
U122136,239.0,4,0.61925,4,0.0,0.25,0.6653333333333333,43,India,Mobile,Active,2,At-Risk Low Engagement
U122137,278.8,6,0.6346666666666666,4,0.3333333333333333,0.16666666666666666,1.5980000000000003,47,India,Basic,Churned,2,At-Risk Low Engagement
U122138,241.79999999999998,6,0.6819999999999999,6,0.16666666666666666,0.5,3.797999999999999,25,Japan,Premium,Active,3,Premium Loyalists
U122139,220.3,4,0.67725,3,1.0,0.5,1.732,20,Germany,Standard,Churned,4,Casual Browsers
U122140,200.3,2,0.859,2,0.0,1.0,0.866,23,Mexico,Standard,Active,0,Genre Explorers
U122141,90.6,2,0.6735,1,0.0,0.0,0.33266666666666667,36,Japan,Mobile,Active,2,At-Risk Low Engagement
U122142,248.4,5,0.6992,4,0.0,0.6,0.8316666666666667,20,United States,Mobile,Active,0,Genre Explorers
U122143,258.1,4,0.6247499999999999,3,0.25,0.0,1.0653333333333335,49,Canada,Basic,Active,2,At-Risk Low Engagement
U122144,95.4,1,0.954,1,0.0,0.0,0.16633333333333333,28,India,Mobile,Churned,2,At-Risk Low Engagement
U122145,106.30000000000001,3,0.8613333333333334,2,0.0,0.0,0.7990000000000002,38,South Korea,Basic,Active,2,At-Risk Low Engagement
U122146,1321.2,19,0.7091578947368421,11,0.3157894736842105,0.631578947368421,12.026999999999997,25,Australia,Premium,Active,1,Global Bingers
U122147,421.5,6,0.7436666666666666,4,0.3333333333333333,0.3333333333333333,1.5980000000000003,41,India,Basic,Active,3,Premium Loyalists
U122148,465.6,8,0.70525,6,0.125,0.25,3.464,41,United States,Standard,Churned,3,Premium Loyalists
U122149,87.8,2,0.8435,1,1.0,0.5,1.2659999999999998,16,India,Premium,Active,4,Casual Browsers
U122150,473.3,6,0.6658333333333334,5,0.16666666666666666,0.5,3.797999999999999,25,United States,Premium,Active,3,Premium Loyalists
U122151,635.3,8,0.747125,6,0.125,0.625,5.063999999999999,32,United States,Premium,Active,3,Premium Loyalists
U122152,252.6,3,0.6443333333333333,3,0.0,0.6666666666666666,1.299,27,United States,Standard,Active,0,Genre Explorers
U122153,210.2,3,0.6893333333333334,3,0.0,0.3333333333333333,1.8989999999999996,44,Brazil,Premium,Active,2,At-Risk Low Engagement
U122154,1677.0,24,0.7173333333333334,9,0.2916666666666667,0.4166666666666667,10.392,26,Mexico,Standard,Active,1,Global Bingers
U122155,347.4,5,0.5831999999999999,5,0.2,0.2,1.3316666666666668,42,India,Basic,Active,2,At-Risk Low Engagement
U122156,184.5,3,0.6453333333333333,3,0.3333333333333333,0.6666666666666666,0.7990000000000002,39,United Kingdom,Basic,Active,0,Genre Explorers
U122157,679.4,8,0.745625,6,0.375,0.5,2.130666666666667,32,United States,Basic,Active,3,Premium Loyalists
U122158,678.9,7,0.7698571428571429,6,0.0,0.2857142857142857,1.8643333333333336,43,Canada,Basic,Active,3,Premium Loyalists
U122159,583.8,7,0.6494285714285715,6,0.2857142857142857,0.2857142857142857,4.430999999999999,16,Mexico,Premium,Churned,3,Premium Loyalists
U122160,704.3,8,0.70625,8,0.375,0.625,2.130666666666667,33,Brazil,Basic,Active,3,Premium Loyalists
U122161,1440.6,17,0.7296470588235294,10,0.17647058823529413,0.5882352941176471,7.361,24,Mexico,Standard,Active,1,Global Bingers
U122162,351.7,6,0.5481666666666667,5,0.3333333333333333,0.0,1.5980000000000003,32,France,Basic,Active,2,At-Risk Low Engagement
U122163,494.3,5,0.6976,5,0.2,0.0,3.1649999999999996,28,United Kingdom,Premium,Active,3,Premium Loyalists
U122164,564.1,11,0.6783636363636364,8,0.18181818181818182,0.5454545454545454,4.763,34,India,Standard,Active,3,Premium Loyalists
U122165,182.10000000000002,3,0.5673333333333334,3,0.0,0.6666666666666666,1.299,34,Spain,Standard,Active,0,Genre Explorers
U122166,668.1999999999999,9,0.7198888888888889,8,0.1111111111111111,0.3333333333333333,5.696999999999999,35,Australia,Premium,Active,3,Premium Loyalists
U122167,916.5,13,0.6817692307692307,8,0.46153846153846156,0.3076923076923077,2.162333333333333,36,Canada,Mobile,Churned,3,Premium Loyalists
U122169,719.6,9,0.7021111111111111,6,0.0,0.3333333333333333,3.897,18,United States,Standard,Active,3,Premium Loyalists
U122170,443.2,5,0.8375999999999999,5,0.0,0.2,0.8316666666666667,40,United States,Mobile,Active,2,At-Risk Low Engagement
U122171,463.5,6,0.6920000000000001,6,0.3333333333333333,0.3333333333333333,3.797999999999999,16,Brazil,Premium,Active,3,Premium Loyalists
U122172,240.6,4,0.53375,3,0.5,0.25,0.6653333333333333,16,Japan,Mobile,Active,4,Casual Browsers
U122173,243.6,3,0.7663333333333333,3,0.0,1.0,0.7990000000000002,57,India,Basic,Active,0,Genre Explorers
U122174,16.4,1,0.566,1,0.0,1.0,0.26633333333333337,22,Canada,Basic,Active,0,Genre Explorers
U122175,538.4,9,0.721,5,0.4444444444444444,0.5555555555555556,2.3970000000000002,28,Canada,Basic,Active,3,Premium Loyalists
U122176,55.6,2,0.8005,2,0.0,0.5,1.2659999999999998,16,Spain,Premium,Churned,0,Genre Explorers
U122177,424.2,7,0.6371428571428571,6,0.14285714285714285,0.2857142857142857,1.8643333333333336,28,Canada,Basic,Active,3,Premium Loyalists
U122178,40.7,1,0.728,1,0.0,0.0,0.26633333333333337,36,Spain,Basic,Churned,2,At-Risk Low Engagement
U122179,220.39999999999998,5,0.5278,4,0.6,0.0,2.165,36,India,Standard,Active,4,Casual Browsers
U122180,157.9,1,0.945,1,0.0,0.0,0.16633333333333333,19,Mexico,Mobile,Active,2,At-Risk Low Engagement
U122181,369.8,5,0.6902,4,0.0,0.2,2.165,28,Australia,Standard,Active,2,At-Risk Low Engagement
U122182,147.3,2,0.7995,2,0.0,0.5,1.2659999999999998,38,Germany,Premium,Active,0,Genre Explorers
U122183,577.9,8,0.635875,6,0.25,0.25,2.130666666666667,36,United Kingdom,Basic,Churned,3,Premium Loyalists
U122185,48.0,2,0.8360000000000001,2,0.0,0.0,0.5326666666666667,43,India,Basic,Churned,2,At-Risk Low Engagement
U122186,250.5,3,0.7986666666666666,3,0.3333333333333333,0.6666666666666666,1.299,32,United Kingdom,Standard,Active,0,Genre Explorers
U122187,85.0,2,0.4575,2,0.0,0.0,0.866,50,United Kingdom,Standard,Active,2,At-Risk Low Engagement
U122188,171.0,2,0.7384999999999999,2,0.0,0.5,0.5326666666666667,30,Canada,Basic,Active,0,Genre Explorers
U122189,676.6,13,0.678076923076923,8,0.46153846153846156,0.3076923076923077,8.229,42,United States,Premium,Active,1,Global Bingers
U122190,452.70000000000005,7,0.7681428571428571,5,0.2857142857142857,0.14285714285714285,4.430999999999999,42,United States,Premium,Active,3,Premium Loyalists
U122191,291.6,4,0.74025,3,0.5,0.5,1.0653333333333335,16,United States,Basic,Active,4,Casual Browsers
U122192,160.2,2,0.5505,2,0.5,0.0,0.5326666666666667,39,Spain,Basic,Active,2,At-Risk Low Engagement
U122193,138.0,2,0.7095,2,0.0,0.5,0.5326666666666667,26,India,Basic,Active,0,Genre Explorers
U122194,165.7,2,0.698,2,0.5,1.0,0.5326666666666667,21,Germany,Basic,Churned,0,Genre Explorers
U122195,155.6,3,0.8043333333333335,3,1.0,0.6666666666666666,0.499,28,United Kingdom,Mobile,Active,4,Casual Browsers
U122196,447.3,9,0.8142222222222223,7,0.6666666666666666,0.4444444444444444,5.696999999999999,35,Germany,Premium,Active,3,Premium Loyalists
U122198,166.5,2,0.8405,2,0.5,0.0,0.5326666666666667,34,France,Basic,Active,4,Casual Browsers
U122199,166.2,2,0.8320000000000001,2,0.0,1.0,1.2659999999999998,31,United Kingdom,Premium,Active,0,Genre Explorers
U122200,10.3,1,0.396,1,1.0,1.0,0.6329999999999999,46,United States,Premium,Active,4,Casual Browsers
U122201,280.6,5,0.5786,4,0.4,0.4,0.8316666666666667,26,United States,Mobile,Active,2,At-Risk Low Engagement
U122202,459.6,6,0.7043333333333334,5,0.16666666666666666,0.3333333333333333,1.5980000000000003,48,Spain,Basic,Active,3,Premium Loyalists
U122203,1290.9,16,0.7459375,9,0.25,0.375,6.928,38,United Kingdom,Standard,Active,1,Global Bingers
U122204,145.8,3,0.7413333333333334,3,0.0,0.0,0.7990000000000002,33,Brazil,Basic,Active,2,At-Risk Low Engagement
U122205,1018.9,15,0.6944666666666667,8,0.4,0.4,9.495,49,France,Premium,Active,1,Global Bingers
U122206,264.0,3,0.7636666666666666,2,0.3333333333333333,0.3333333333333333,1.299,57,Spain,Standard,Churned,2,At-Risk Low Engagement
U122207,504.2,9,0.6434444444444445,5,0.5555555555555556,0.2222222222222222,5.696999999999999,31,Spain,Premium,Active,3,Premium Loyalists
U122208,479.70000000000005,9,0.7445555555555555,5,0.3333333333333333,0.3333333333333333,2.3970000000000002,25,India,Basic,Active,3,Premium Loyalists
U122209,807.8,14,0.6785714285714286,9,0.2857142857142857,0.5,8.861999999999998,39,Germany,Premium,Active,1,Global Bingers
U122210,157.5,3,0.6706666666666666,3,0.0,0.6666666666666666,0.7990000000000002,16,Japan,Basic,Churned,0,Genre Explorers
U122211,488.2,8,0.732125,5,0.25,0.5,5.063999999999999,18,Australia,Premium,Active,3,Premium Loyalists
U122212,280.7,4,0.72925,4,0.5,0.0,1.0653333333333335,49,Brazil,Basic,Active,4,Casual Browsers
U122213,397.4,7,0.6364285714285715,6,0.0,0.14285714285714285,4.430999999999999,40,Brazil,Premium,Active,3,Premium Loyalists
U122214,222.1,4,0.6292500000000001,3,0.5,0.5,1.0653333333333335,23,United Kingdom,Basic,Churned,4,Casual Browsers
U122215,511.5,8,0.6045,8,0.0,0.625,5.063999999999999,71,Canada,Premium,Active,3,Premium Loyalists
U122216,430.2,5,0.6908,5,0.2,0.6,3.1649999999999996,17,South Korea,Premium,Active,3,Premium Loyalists
U122217,257.8,6,0.6695000000000001,6,0.16666666666666666,0.16666666666666666,2.598,41,Spain,Standard,Active,3,Premium Loyalists
U122218,403.0,4,0.77075,4,0.25,0.75,1.0653333333333335,24,Japan,Basic,Active,0,Genre Explorers
U122219,210.2,5,0.6295999999999999,5,0.4,0.4,2.165,55,Mexico,Standard,Active,3,Premium Loyalists
U122220,124.0,2,0.7645,2,0.5,0.5,0.866,27,Spain,Standard,Churned,4,Casual Browsers
U122221,88.7,1,0.869,1,0.0,0.0,0.6329999999999999,30,India,Premium,Active,2,At-Risk Low Engagement
U122222,208.2,2,0.745,2,1.0,0.0,0.5326666666666667,16,India,Basic,Active,4,Casual Browsers
U122223,371.0,6,0.5785,5,0.16666666666666666,0.3333333333333333,1.5980000000000003,58,Spain,Basic,Active,3,Premium Loyalists
U122224,1194.3,16,0.72775,8,0.4375,0.25,6.928,26,Japan,Standard,Active,1,Global Bingers
U122225,539.4,7,0.6258571428571429,4,0.42857142857142855,0.5714285714285714,1.8643333333333336,39,United States,Basic,Active,3,Premium Loyalists
U122226,452.09999999999997,5,0.7328,3,0.2,0.2,1.3316666666666668,34,Brazil,Basic,Active,2,At-Risk Low Engagement
U122227,242.2,5,0.6744,5,0.4,0.8,3.1649999999999996,27,Brazil,Premium,Active,0,Genre Explorers
U122228,89.9,3,0.6296666666666667,2,0.0,0.6666666666666666,0.7990000000000002,16,India,Basic,Active,0,Genre Explorers
U122229,213.8,3,0.6936666666666667,3,1.0,0.3333333333333333,0.499,31,Mexico,Mobile,Active,4,Casual Browsers
U122230,564.4,9,0.755,5,0.5555555555555556,0.2222222222222222,5.696999999999999,30,United States,Premium,Active,3,Premium Loyalists
U122231,49.9,2,0.645,2,0.0,0.5,0.866,37,Germany,Standard,Active,0,Genre Explorers
U122233,94.3,2,0.5385,2,1.0,0.0,1.2659999999999998,41,France,Premium,Active,4,Casual Browsers
U122234,717.1,11,0.7040909090909091,7,0.36363636363636365,0.2727272727272727,4.763,44,United States,Standard,Active,3,Premium Loyalists
U122235,100.2,1,0.586,1,1.0,1.0,0.433,30,India,Standard,Churned,4,Casual Browsers
U122236,67.7,1,0.761,1,0.0,1.0,0.6329999999999999,18,India,Premium,Active,0,Genre Explorers
U122237,434.1,6,0.7521666666666667,5,0.3333333333333333,0.5,1.5980000000000003,30,United States,Basic,Active,3,Premium Loyalists
U122238,260.5,6,0.5998333333333333,5,0.3333333333333333,0.3333333333333333,2.598,25,United States,Standard,Active,3,Premium Loyalists
U122239,584.9,7,0.7622857142857143,6,0.14285714285714285,0.2857142857142857,1.8643333333333336,33,Canada,Basic,Active,3,Premium Loyalists
U122240,90.2,2,0.6910000000000001,2,0.5,1.0,0.866,28,India,Standard,Active,0,Genre Explorers
U122241,673.6,8,0.797,7,0.125,0.375,5.063999999999999,16,United States,Premium,Active,3,Premium Loyalists
U122242,393.5,6,0.7031666666666667,6,0.5,0.16666666666666666,1.5980000000000003,49,United Kingdom,Basic,Active,3,Premium Loyalists
U122243,368.5,6,0.8436666666666667,5,0.16666666666666666,0.3333333333333333,1.5980000000000003,32,India,Basic,Active,3,Premium Loyalists
U122244,1314.0,19,0.7366842105263158,9,0.5263157894736842,0.3157894736842105,12.026999999999997,30,United States,Premium,Active,1,Global Bingers
U122245,284.5,3,0.7213333333333334,2,0.0,0.3333333333333333,0.7990000000000002,20,Brazil,Basic,Churned,2,At-Risk Low Engagement
U122246,858.5,12,0.6711666666666667,8,0.5833333333333334,0.4166666666666667,3.1960000000000006,28,Germany,Basic,Active,3,Premium Loyalists
U122247,722.5,12,0.7029166666666667,7,0.25,0.4166666666666667,5.196,23,Japan,Standard,Active,3,Premium Loyalists
U122248,91.89999999999999,3,0.631,3,0.3333333333333333,0.0,0.499,19,United Kingdom,Mobile,Active,2,At-Risk Low Engagement
U122249,274.3,5,0.5488,4,0.0,0.2,3.1649999999999996,35,Germany,Premium,Active,2,At-Risk Low Engagement
U122250,525.0,11,0.78,7,0.2727272727272727,0.45454545454545453,4.763,28,France,Standard,Active,3,Premium Loyalists
U122251,330.0,4,0.80625,4,0.5,0.75,2.5319999999999996,42,Canada,Premium,Active,0,Genre Explorers
U122252,219.7,6,0.6668333333333333,6,0.3333333333333333,0.5,3.797999999999999,29,Japan,Premium,Active,3,Premium Loyalists
U122253,1080.6,19,0.6872631578947368,9,0.2631578947368421,0.3157894736842105,12.026999999999997,35,Canada,Premium,Active,1,Global Bingers
U122254,542.5,7,0.7481428571428571,5,0.14285714285714285,0.2857142857142857,4.430999999999999,35,United States,Premium,Active,3,Premium Loyalists
U122255,236.2,6,0.7586666666666666,5,0.16666666666666666,0.6666666666666666,0.998,38,Spain,Mobile,Active,0,Genre Explorers
U122256,239.5,5,0.7216,4,0.2,0.8,3.1649999999999996,23,South Korea,Premium,Active,0,Genre Explorers
U122257,468.3,6,0.6898333333333334,5,0.0,0.3333333333333333,1.5980000000000003,44,South Korea,Basic,Active,3,Premium Loyalists
U122258,104.19999999999999,2,0.6825,2,0.5,0.0,0.5326666666666667,19,Australia,Basic,Churned,4,Casual Browsers
U122259,251.60000000000002,5,0.7138,4,0.6,0.4,1.3316666666666668,34,India,Basic,Churned,4,Casual Browsers
U122260,229.8,4,0.61075,3,0.25,0.75,1.732,19,India,Standard,Churned,0,Genre Explorers
U122261,254.3,5,0.5682,5,0.0,0.4,0.8316666666666667,32,Japan,Mobile,Active,2,At-Risk Low Engagement
U122262,262.7,3,0.6766666666666667,3,0.3333333333333333,0.6666666666666666,1.8989999999999996,44,Japan,Premium,Active,0,Genre Explorers
U122263,787.0,12,0.68,8,0.08333333333333333,0.5,7.595999999999998,40,France,Premium,Active,1,Global Bingers
U122264,658.5,7,0.6767142857142857,7,0.0,0.2857142857142857,4.430999999999999,46,Germany,Premium,Active,3,Premium Loyalists
U122265,260.4,3,0.8083333333333332,3,0.3333333333333333,0.3333333333333333,0.499,30,United States,Mobile,Churned,4,Casual Browsers
U122266,93.69999999999999,2,0.5575,2,0.0,0.5,1.2659999999999998,44,Brazil,Premium,Churned,2,At-Risk Low Engagement
U122267,288.3,4,0.7845,4,0.25,0.75,1.0653333333333335,25,United States,Basic,Active,0,Genre Explorers
U122268,161.6,4,0.60975,3,0.5,0.0,1.732,28,South Korea,Standard,Active,2,At-Risk Low Engagement
U122269,263.6,3,0.819,3,0.6666666666666666,0.3333333333333333,1.299,35,Japan,Standard,Active,4,Casual Browsers
U122270,460.4,6,0.761,4,0.3333333333333333,0.6666666666666666,1.5980000000000003,44,United States,Basic,Active,0,Genre Explorers
U122271,126.0,1,1.0,1,0.0,1.0,0.26633333333333337,27,United Kingdom,Basic,Churned,0,Genre Explorers
U122272,239.7,2,0.7735000000000001,2,0.5,0.5,0.866,42,South Korea,Standard,Active,4,Casual Browsers
U122273,538.3,8,0.7095,7,0.375,0.375,2.130666666666667,36,Mexico,Basic,Active,3,Premium Loyalists
U122274,304.4,6,0.7556666666666666,6,0.16666666666666666,0.5,1.5980000000000003,38,United Kingdom,Basic,Active,3,Premium Loyalists
U122275,573.8,9,0.6628888888888889,6,0.4444444444444444,0.3333333333333333,1.4969999999999999,23,Canada,Mobile,Active,3,Premium Loyalists
U122277,500.6,7,0.6158571428571429,6,0.14285714285714285,0.14285714285714285,4.430999999999999,32,United Kingdom,Premium,Active,3,Premium Loyalists
U122278,596.8,9,0.8131111111111111,5,0.4444444444444444,0.5555555555555556,2.3970000000000002,38,Japan,Basic,Active,3,Premium Loyalists
U122279,30.9,1,0.753,1,0.0,0.0,0.16633333333333333,24,Spain,Mobile,Active,2,At-Risk Low Engagement
U122280,461.4,11,0.6923636363636363,6,0.09090909090909091,0.2727272727272727,6.962999999999999,18,United States,Premium,Active,3,Premium Loyalists
U122281,89.30000000000001,2,0.8115,2,0.0,0.5,0.33266666666666667,16,Brazil,Mobile,Active,0,Genre Explorers
U122282,775.9,11,0.6770909090909091,6,0.18181818181818182,0.2727272727272727,4.763,42,India,Standard,Active,3,Premium Loyalists
U122283,361.8,5,0.7678,4,0.0,0.2,3.1649999999999996,45,Japan,Premium,Churned,2,At-Risk Low Engagement
U122284,508.1,7,0.690857142857143,7,0.2857142857142857,0.42857142857142855,3.031,16,United Kingdom,Standard,Active,3,Premium Loyalists
U122285,142.5,5,0.487,5,0.4,0.4,2.165,34,India,Standard,Active,2,At-Risk Low Engagement
U122286,201.0,2,0.7095,2,0.0,0.5,1.2659999999999998,29,Japan,Premium,Churned,0,Genre Explorers
U122287,889.2,14,0.7188571428571429,11,0.21428571428571427,0.5714285714285714,3.7286666666666672,48,South Korea,Basic,Active,1,Global Bingers
U122289,25.5,1,0.822,1,0.0,0.0,0.16633333333333333,40,Japan,Mobile,Churned,2,At-Risk Low Engagement
U122290,116.0,1,1.0,1,0.0,0.0,0.26633333333333337,28,France,Basic,Churned,2,At-Risk Low Engagement
U122291,312.7,4,0.6625,3,0.25,0.0,2.5319999999999996,25,Germany,Premium,Active,2,At-Risk Low Engagement
U122292,173.9,2,0.648,2,0.5,0.5,0.5326666666666667,43,Australia,Basic,Churned,4,Casual Browsers
U122293,403.6,5,0.7634000000000001,3,0.8,0.4,2.165,46,Brazil,Standard,Active,4,Casual Browsers
U122295,335.5,4,0.6445000000000001,4,0.0,0.5,1.732,47,India,Standard,Active,0,Genre Explorers
U122296,979.8,14,0.681,10,0.07142857142857142,0.5,8.861999999999998,22,United States,Premium,Active,1,Global Bingers
U122297,102.6,1,0.718,1,0.0,0.0,0.16633333333333333,16,South Korea,Mobile,Active,2,At-Risk Low Engagement
U122298,133.4,1,0.901,1,1.0,1.0,0.26633333333333337,34,United States,Basic,Active,4,Casual Browsers
U122299,113.2,1,0.712,1,0.0,1.0,0.433,40,Germany,Standard,Active,0,Genre Explorers
U122300,471.6,5,0.8102,3,0.4,0.2,3.1649999999999996,16,Australia,Premium,Active,3,Premium Loyalists
U122301,125.4,3,0.7336666666666667,3,0.6666666666666666,1.0,0.7990000000000002,16,India,Basic,Churned,4,Casual Browsers
U122302,973.8,16,0.63625,11,0.25,0.5,4.261333333333334,28,India,Basic,Active,1,Global Bingers
U122303,29.0,1,1.0,1,0.0,1.0,0.433,26,Canada,Standard,Churned,0,Genre Explorers
U122304,591.9,8,0.730125,7,0.625,0.5,5.063999999999999,50,India,Premium,Active,3,Premium Loyalists
U122305,314.1,6,0.7446666666666667,5,0.3333333333333333,0.3333333333333333,2.598,34,United States,Standard,Active,3,Premium Loyalists
U122306,227.3,4,0.6445,4,0.25,0.25,1.0653333333333335,42,Brazil,Basic,Active,2,At-Risk Low Engagement
U122308,181.8,2,0.75,2,0.5,0.5,0.33266666666666667,52,Germany,Mobile,Active,4,Casual Browsers
U122309,101.60000000000001,2,0.7090000000000001,2,0.0,0.5,1.2659999999999998,23,India,Premium,Active,0,Genre Explorers
U122310,579.5,15,0.6580666666666667,9,0.26666666666666666,0.26666666666666666,9.495,32,Japan,Premium,Active,1,Global Bingers
U122311,356.8,7,0.702,4,0.14285714285714285,0.42857142857142855,1.1643333333333334,16,United Kingdom,Mobile,Active,3,Premium Loyalists
U122312,1729.7,21,0.7093809523809524,9,0.23809523809523808,0.2857142857142857,13.292999999999997,43,India,Premium,Active,1,Global Bingers
U122313,33.0,1,0.75,1,0.0,1.0,0.6329999999999999,47,Germany,Premium,Active,0,Genre Explorers
U122314,207.7,4,0.69625,3,0.5,0.5,1.732,44,Japan,Standard,Churned,4,Casual Browsers
U122315,238.89999999999998,4,0.74225,3,0.25,0.25,1.0653333333333335,32,Spain,Basic,Active,2,At-Risk Low Engagement
U122316,568.7,7,0.7534285714285714,4,0.2857142857142857,0.2857142857142857,4.430999999999999,16,Canada,Premium,Active,3,Premium Loyalists
U122317,362.79999999999995,7,0.6944285714285714,5,0.5714285714285714,0.42857142857142855,4.430999999999999,32,Australia,Premium,Active,3,Premium Loyalists
U122319,346.8,6,0.6711666666666667,4,0.6666666666666666,0.6666666666666666,3.797999999999999,45,United States,Premium,Churned,4,Casual Browsers
U122320,175.2,2,0.5905,2,0.0,0.0,1.2659999999999998,28,Germany,Premium,Active,2,At-Risk Low Engagement
U122322,1363.6,20,0.6367499999999999,10,0.15,0.45,12.659999999999998,60,Germany,Premium,Active,1,Global Bingers
U122323,477.6,5,0.7407999999999999,5,0.6,0.4,1.3316666666666668,43,India,Basic,Active,4,Casual Browsers
U122324,841.2,12,0.7598333333333334,9,0.16666666666666666,0.16666666666666666,7.595999999999998,46,Spain,Premium,Active,1,Global Bingers
U122325,50.5,1,0.296,1,0.0,1.0,0.16633333333333333,27,United Kingdom,Mobile,Churned,0,Genre Explorers
U122326,304.5,3,0.819,2,0.6666666666666666,0.0,0.499,20,United States,Mobile,Active,4,Casual Browsers
U122327,19.9,1,0.453,1,1.0,0.0,0.16633333333333333,46,Japan,Mobile,Active,4,Casual Browsers
U122328,257.2,4,0.628,4,0.0,0.75,2.5319999999999996,51,United Kingdom,Premium,Active,0,Genre Explorers
U122329,336.4,6,0.6429999999999999,5,0.3333333333333333,0.0,2.598,18,United Kingdom,Standard,Active,2,At-Risk Low Engagement
U122330,396.09999999999997,6,0.7799999999999999,3,0.5,0.16666666666666666,3.797999999999999,27,United States,Premium,Active,4,Casual Browsers
U122331,378.3,4,0.81225,4,0.5,0.75,1.732,23,India,Standard,Churned,0,Genre Explorers
U122332,227.4,5,0.7824,5,0.6,0.2,2.165,39,India,Standard,Active,4,Casual Browsers
U122333,192.4,3,0.8356666666666667,2,0.3333333333333333,0.3333333333333333,1.299,47,United States,Standard,Active,4,Casual Browsers
U122334,118.9,3,0.4426666666666667,2,0.3333333333333333,0.6666666666666666,1.299,29,Brazil,Standard,Active,0,Genre Explorers
U122335,548.8,10,0.6578,7,0.4,0.6,4.33,29,Australia,Standard,Active,3,Premium Loyalists
U122336,416.5,8,0.6970000000000001,6,0.375,0.0,3.464,16,United States,Standard,Active,3,Premium Loyalists
U122337,271.9,4,0.676,3,0.25,0.25,1.732,22,South Korea,Standard,Churned,2,At-Risk Low Engagement
U122338,158.7,2,0.5609999999999999,2,0.5,0.5,0.5326666666666667,52,Mexico,Basic,Active,4,Casual Browsers
U122339,338.3,7,0.7688571428571428,6,0.2857142857142857,0.2857142857142857,3.031,39,United Kingdom,Standard,Active,3,Premium Loyalists
U122340,319.1,3,0.8093333333333333,2,0.0,0.0,0.7990000000000002,45,Spain,Basic,Active,2,At-Risk Low Engagement
U122341,214.5,3,0.7553333333333333,2,0.0,0.6666666666666666,0.499,29,Japan,Mobile,Churned,0,Genre Explorers
U122342,78.0,2,0.8025,2,0.5,0.0,0.5326666666666667,30,Spain,Basic,Active,4,Casual Browsers
U122343,302.8,5,0.614,3,0.6,0.4,3.1649999999999996,34,United States,Premium,Active,4,Casual Browsers
