User_ID,Age,Country,Subscription_Type,Signup_Date,Watch_Hours,Churn_Status
U118637,43,India,Premium,2022-05-04,11.85,Active
U118638,21,Mexico,Standard,2024-10-09,84.91,Active
U118639,39,South Korea,Mobile,2023-09-17,28.84,Churned
U118640,44,Japan,Basic,2024-06-09,13.63,Churned
U118641,25,South Korea,Basic,2025-10-29,29.99,Active
U118642,16,United Kingdom,Premium,2025-07-05,26.81,Active
U118643,35,France,Standard,2024-11-24,79.79,Active
U118644,31,Brazil,Premium,2023-05-26,121.16,Active
U118645,50,Germany,Standard,2024-11-09,39.49,Churned
U118646,27,United States,Standard,2024-02-29,49.02,Active
U118647,25,Spain,Mobile,2024-09-04,35.22,Active
U118648,19,Brazil,Basic,2024-10-05,46.85,Active
U118649,26,India,Basic,2025-01-27,15.43,Active
U118650,66,France,Premium,2024-12-06,133.26,Active
U118651,16,United Kingdom,Premium,2024-02-12,69.08,Active
U118652,17,Japan,Premium,2022-10-10,22.51,Active
U118653,33,United States,Basic,2025-12-09,33.3,Active
U118654,57,India,Mobile,2022-04-17,19.5,Active
U118655,42,India,Premium,2024-06-06,54.02,Active
U118656,52,United States,Premium,2022-11-27,127.91,Active
U118657,29,Australia,Basic,2024-07-10,85.19,Active
U118658,17,Spain,Standard,2023-10-21,38.08,Churned
U118659,28,India,Standard,2022-01-31,60.75,Active
U118660,32,South Korea,Standard,2025-09-22,30.72,Churned
U118661,34,Mexico,Basic,2025-01-06,18.71,Active
U118662,31,United States,Standard,2023-05-05,37.99,Active
U118663,41,Mexico,Premium,2023-06-04,117.7,Active
U118664,25,Brazil,Standard,2024-03-22,51.98,Active
U118665,22,United Kingdom,Standard,2025-02-03,70.31,Active
U118666,19,Australia,Standard,2025-12-16,31.87,Active
U118667,36,India,Mobile,2025-05-22,21.71,Churned
U118668,35,Brazil,Standard,2022-04-21,27.0,Active
U118669,47,United States,Standard,2022-02-02,28.47,Active
U118670,52,Brazil,Mobile,2022-09-23,10.76,Active
U118671,19,Germany,Premium,2023-07-16,44.83,Active
U118672,34,Japan,Basic,2022-03-08,22.49,Active
U118673,31,India,Premium,2025-08-14,72.17,Active
U118674,16,Australia,Mobile,2024-08-17,44.71,Active
U118675,27,Mexico,Basic,2022-07-06,23.23,Active
U118676,52,France,Premium,2025-06-08,114.69,Active
U118677,26,Japan,Basic,2024-12-22,58.22,Active
U118678,24,South Korea,Premium,2023-03-24,33.35,Active
U118679,33,Mexico,Premium,2023-04-17,97.51,Active
U118680,44,India,Mobile,2024-10-16,11.81,Churned
U118681,30,South Korea,Premium,2024-01-14,74.95,Active
U118682,35,Germany,Basic,2025-10-28,30.6,Active
U118683,16,Canada,Standard,2025-08-12,52.26,Active
U118684,40,United States,Mobile,2025-09-28,26.63,Active
U118685,36,United States,Basic,2024-07-13,28.53,Active
U118686,44,Mexico,Basic,2025-02-01,84.72,Active
U118687,16,India,Premium,2023-09-26,50.56,Active
U118688,30,Mexico,Standard,2025-01-07,75.61,Active
U118689,45,Canada,Basic,2024-10-14,10.97,Churned
U118690,27,United States,Basic,2024-01-12,36.66,Active
U118691,34,South Korea,Standard,2022-11-22,10.89,Active
U118692,29,France,Premium,2025-11-08,83.68,Active
U118693,29,United States,Standard,2022-01-18,10.08,Churned
U118694,48,South Korea,Standard,2022-06-13,55.86,Active
U118695,16,Spain,Premium,2024-06-22,40.39,Active
U118696,33,United States,Basic,2023-07-20,51.46,Active
U118697,37,Mexico,Premium,2025-06-11,80.55,Active
U118698,45,India,Standard,2022-03-13,46.27,Active
U118699,32,Canada,Standard,2024-10-18,55.82,Active
U118700,45,India,Standard,2022-12-15,64.79,Active
U118701,33,Germany,Premium,2024-01-29,43.88,Active
U118702,35,India,Mobile,2023-09-28,37.16,Active
U118703,34,Spain,Basic,2022-07-29,22.37,Churned
U118704,41,Australia,Basic,2023-09-04,97.25,Active
U118705,40,France,Standard,2022-05-04,85.38,Active
U118706,20,Mexico,Standard,2025-05-31,50.16,Active
U118707,36,Canada,Basic,2023-02-13,35.83,Active
U118708,40,United States,Mobile,2022-06-01,34.62,Active
U118709,51,Spain,Premium,2025-11-07,49.4,Active
U118710,21,United Kingdom,Standard,2024-06-14,83.13,Active
U118711,40,France,Standard,2023-11-06,8.69,Active
U118712,29,Canada,Basic,2023-12-07,24.83,Active
U118713,36,Japan,Standard,2025-03-20,45.34,Active
U118714,21,South Korea,Standard,2023-08-16,23.17,Churned
U118715,33,India,Mobile,2022-01-19,39.6,Active
U118716,37,Japan,Standard,2024-09-06,14.92,Churned
U118717,22,India,Basic,2023-11-21,25.74,Active
U118718,51,Spain,Basic,2022-06-26,21.68,Active
U118719,16,United States,Basic,2022-12-27,0.83,Churned
U118720,40,France,Mobile,2023-06-30,18.48,Active
U118721,16,Australia,Premium,2025-10-23,50.98,Active
U118722,30,South Korea,Premium,2025-04-01,106.23,Active
U118723,39,Japan,Premium,2022-10-18,28.87,Active
U118724,42,Brazil,Basic,2022-11-15,33.86,Active
U118725,32,Canada,Premium,2022-03-14,47.51,Churned
U118726,31,United Kingdom,Premium,2022-10-31,46.8,Active
U118727,40,Canada,Basic,2022-08-25,17.92,Churned
U118728,45,United States,Standard,2024-02-05,57.3,Active
U118729,50,Australia,Premium,2022-04-03,91.94,Active
U118730,18,Canada,Mobile,2024-03-11,20.12,Churned
U118731,31,Canada,Basic,2023-04-06,19.12,Active
U118732,16,United Kingdom,Mobile,2024-09-14,35.53,Active
U118733,17,South Korea,Mobile,2025-12-24,18.46,Active
U118734,25,Germany,Mobile,2025-10-21,38.6,Active
U118735,44,United States,Basic,2025-09-20,44.61,Churned
U118736,28,Brazil,Basic,2024-04-10,14.82,Active
U118737,30,United Kingdom,Premium,2024-04-15,135.95,Active
U118738,37,India,Standard,2024-05-06,58.31,Active
U118739,25,India,Basic,2025-04-28,13.35,Active
U118740,16,South Korea,Premium,2023-01-21,52.91,Active
U118741,25,Canada,Basic,2023-08-07,37.74,Active
U118742,32,United States,Standard,2023-05-13,106.73,Active
U118743,39,Spain,Mobile,2025-07-24,48.33,Active
U118744,31,United States,Standard,2022-11-05,122.09,Active
U118745,39,Japan,Mobile,2022-11-03,66.76,Active
U118746,45,Australia,Standard,2023-06-17,17.76,Active
U118747,47,Canada,Standard,2023-08-12,14.56,Active
U118748,36,United Kingdom,Basic,2024-11-01,0.0,Active
U118749,20,France,Standard,2022-06-26,96.85,Active
U118750,19,Canada,Standard,2022-11-09,16.11,Active
U118751,20,United States,Premium,2025-09-29,30.54,Active
U118752,21,Canada,Mobile,2024-07-25,57.56,Active
U118753,35,United States,Basic,2023-05-09,93.48,Active
U118754,56,United States,Basic,2025-11-21,105.91,Active
U118755,36,United Kingdom,Premium,2022-12-26,80.18,Active
U118756,32,United Kingdom,Standard,2024-07-21,44.72,Active
U118757,45,India,Standard,2022-11-20,83.58,Active
U118758,24,United States,Basic,2024-09-27,42.18,Active
U118759,46,South Korea,Basic,2023-11-23,35.9,Churned
U118760,45,United Kingdom,Standard,2022-07-24,50.9,Active
U118761,34,Japan,Basic,2024-01-06,26.67,Churned
U118762,59,South Korea,Premium,2023-10-18,11.95,Active
U118763,47,Spain,Standard,2024-09-09,55.78,Active
U118764,34,Brazil,Standard,2025-08-02,9.91,Active
U118765,32,Japan,Standard,2025-03-27,35.01,Active
U118766,28,Canada,Basic,2023-04-30,28.9,Active
U118767,32,South Korea,Mobile,2024-10-22,24.39,Active
U118768,32,Germany,Premium,2024-03-19,16.78,Active
U118769,30,Australia,Mobile,2023-12-21,33.94,Churned
U118770,31,South Korea,Standard,2022-11-11,41.44,Churned
U118771,19,South Korea,Standard,2024-02-22,26.79,Active
U118772,27,United States,Basic,2023-05-06,36.92,Active
U118773,16,Australia,Standard,2025-11-25,51.54,Active
U118774,38,Germany,Standard,2023-11-02,1.67,Active
U118775,34,France,Standard,2023-10-15,26.13,Churned
U118776,32,India,Basic,2022-04-25,41.56,Active
U118777,44,United Kingdom,Basic,2023-04-15,58.63,Active
U118778,23,South Korea,Basic,2025-12-13,21.83,Active
U118779,25,Mexico,Standard,2024-07-31,24.72,Churned
U118780,16,France,Standard,2024-12-14,67.27,Active
U118781,46,Japan,Mobile,2024-09-09,16.6,Active
U118782,41,Canada,Basic,2023-11-27,37.67,Active
U118783,49,United Kingdom,Basic,2025-09-30,6.78,Churned
U118784,52,India,Standard,2023-03-29,84.22,Active
U118785,28,Brazil,Basic,2023-05-30,19.78,Active
U118786,25,Spain,Premium,2024-11-25,30.02,Active
U118787,16,United Kingdom,Basic,2024-01-15,13.93,Active
U118788,20,Germany,Mobile,2023-07-21,7.51,Active
U118789,30,Mexico,Premium,2024-06-30,53.38,Active
U118790,16,India,Standard,2025-04-20,58.36,Active
U118791,21,India,Mobile,2024-10-31,31.83,Active
U118792,33,Japan,Premium,2023-09-20,30.83,Churned
U118793,44,United Kingdom,Mobile,2022-02-28,21.76,Active
U118794,25,South Korea,Basic,2025-03-20,43.41,Churned
U118795,35,United Kingdom,Mobile,2025-08-07,10.34,Churned
U118796,56,Germany,Basic,2024-12-17,21.89,Active
U118797,16,Spain,Standard,2022-09-17,82.66,Active
U118798,47,Brazil,Mobile,2025-06-18,35.44,Active
U118799,38,South Korea,Standard,2022-11-25,53.6,Churned
U118800,49,Spain,Basic,2025-06-25,85.43,Active
U118801,45,United Kingdom,Basic,2024-10-10,11.87,Churned
U118802,26,India,Basic,2024-01-02,10.0,Active
U118803,34,South Korea,Standard,2022-10-18,22.97,Active
U118804,16,South Korea,Standard,2023-09-14,79.18,Active
U118805,27,United Kingdom,Standard,2022-07-14,20.25,Churned
U118806,34,Canada,Premium,2024-10-29,75.8,Active
U118807,37,Canada,Basic,2025-10-18,1.39,Churned
U118808,43,United States,Premium,2025-05-01,58.08,Active
U118809,52,United States,Standard,2024-07-27,10.69,Active
U118810,28,South Korea,Premium,2025-11-28,47.71,Active
U118811,47,Brazil,Premium,2025-10-15,155.21,Active
U118812,37,India,Mobile,2025-12-19,38.91,Active
U118813,18,India,Basic,2022-04-03,76.12,Active
U118814,32,India,Standard,2025-11-23,33.25,Active
U118815,35,India,Mobile,2022-02-21,35.89,Active
U118816,23,South Korea,Premium,2023-07-29,71.82,Active
U118817,21,Mexico,Basic,2023-02-12,14.97,Active
U118818,21,Australia,Premium,2025-05-28,11.3,Active
U118819,27,Brazil,Premium,2022-02-26,6.7,Active
U118820,23,South Korea,Basic,2025-10-31,95.19,Active
U118821,48,Japan,Premium,2023-10-03,106.14,Active
U118822,16,United States,Premium,2022-04-28,43.14,Active
U118823,35,United Kingdom,Standard,2025-11-04,29.85,Active
U118824,40,Brazil,Basic,2022-03-17,16.16,Active
U118825,22,United States,Standard,2023-06-06,19.65,Active
U118826,31,Mexico,Standard,2023-01-19,0.0,Churned
U118827,29,United States,Standard,2024-12-05,14.13,Active
U118828,33,South Korea,Premium,2022-12-15,15.36,Churned
U118829,41,United States,Standard,2024-08-01,80.59,Active
U118830,40,Brazil,Mobile,2022-05-12,56.91,Active
U118831,26,South Korea,Premium,2022-02-17,24.12,Active
U118832,16,Canada,Premium,2022-04-18,135.76,Active
U118833,35,United States,Standard,2022-12-05,62.45,Active
U118834,26,Germany,Basic,2023-12-17,98.08,Active
U118835,27,Japan,Premium,2024-07-08,80.44,Active
U118836,36,India,Basic,2024-06-13,10.59,Active
U118837,28,Canada,Standard,2022-05-15,36.06,Active
U118838,37,Japan,Basic,2023-06-20,50.99,Churned
U118839,64,South Korea,Standard,2023-10-30,34.56,Active
U118840,42,United States,Premium,2023-07-29,12.78,Churned
U118841,50,Brazil,Standard,2024-09-16,33.58,Churned
U118842,40,Germany,Standard,2023-12-23,62.11,Active
U118843,34,United Kingdom,Basic,2023-05-12,39.03,Active
U118844,40,South Korea,Standard,2022-11-16,0.0,Churned
U118845,39,India,Standard,2023-04-01,115.06,Active
U118846,44,Germany,Mobile,2025-04-22,24.42,Churned
U118847,34,India,Mobile,2024-11-21,9.7,Churned
U118848,18,Brazil,Mobile,2023-09-21,15.15,Active
U118849,16,France,Basic,2023-09-04,15.36,Active
U118850,39,Brazil,Standard,2023-03-10,33.64,Active
U118851,20,Spain,Standard,2024-02-16,29.29,Active
U118852,42,Canada,Premium,2025-07-06,93.36,Active
U118853,50,Mexico,Premium,2022-10-19,47.79,Active
U118854,31,France,Premium,2024-05-04,53.7,Active
U118855,48,France,Standard,2025-02-26,27.71,Active
U118856,37,United States,Standard,2022-04-10,24.47,Churned
U118857,34,Australia,Mobile,2024-05-25,28.0,Active
U118858,34,United States,Basic,2024-05-04,69.98,Active
U118859,24,France,Premium,2025-11-21,71.8,Active
U118860,22,Brazil,Premium,2023-07-19,36.21,Active
U118861,16,India,Basic,2025-01-08,82.98,Active
U118862,25,Mexico,Mobile,2022-04-29,48.02,Active
U118863,59,South Korea,Premium,2024-05-25,107.8,Active
U118864,16,South Korea,Premium,2023-01-01,90.43,Active
U118865,19,France,Basic,2024-06-16,91.56,Active
U118866,24,Spain,Basic,2024-05-26,0.0,Active
U118867,24,Canada,Premium,2023-05-02,31.3,Active
U118868,37,Germany,Basic,2025-05-17,19.06,Active
U118869,26,India,Basic,2023-10-13,9.4,Active
U118870,31,Canada,Standard,2023-01-05,47.66,Active
U118871,23,Germany,Basic,2024-09-09,34.46,Churned
U118872,28,Germany,Premium,2024-02-11,41.11,Active
U118873,33,South Korea,Standard,2024-01-22,0.94,Active
U118874,32,Canada,Basic,2022-07-16,92.55,Active
U118875,57,United States,Standard,2025-10-25,34.76,Active
U118876,33,United States,Basic,2023-06-14,31.43,Churned
U118877,31,United States,Basic,2024-03-18,18.16,Active
U118878,16,Canada,Standard,2022-08-09,75.98,Active
U118879,36,Brazil,Standard,2022-01-19,90.35,Active
U118880,16,Japan,Standard,2024-11-14,14.73,Churned
U118881,40,Germany,Premium,2022-07-04,53.42,Active
U118882,35,France,Standard,2024-10-06,97.82,Active
U118883,43,Japan,Standard,2022-03-09,12.41,Active
U118884,26,Spain,Standard,2023-04-20,61.97,Active
U118885,34,Japan,Premium,2025-08-11,73.63,Active
U118886,42,Germany,Standard,2024-03-14,34.25,Churned
U118887,22,India,Basic,2023-04-06,19.95,Churned
U118888,41,Brazil,Premium,2022-06-14,43.78,Active
U118889,40,United States,Premium,2025-05-05,10.33,Active
U118890,32,Japan,Basic,2024-04-14,21.71,Churned
U118891,52,United Kingdom,Premium,2023-10-13,32.93,Active
U118892,40,United States,Premium,2025-02-16,12.82,Active
U118893,16,Spain,Basic,2025-09-05,29.31,Churned
U118894,45,United States,Mobile,2024-09-09,33.5,Active
U118895,26,France,Standard,2023-12-06,37.72,Active
U118896,43,Australia,Premium,2024-07-01,51.94,Active
U118897,37,United States,Mobile,2025-06-09,68.7,Active
U118898,16,United Kingdom,Mobile,2023-02-19,1.91,Churned
U118899,41,Canada,Standard,2024-09-07,17.95,Churned
U118900,31,United Kingdom,Premium,2024-02-04,29.09,Churned
U118901,28,India,Basic,2023-01-24,13.86,Active
U118902,28,Germany,Standard,2022-12-01,33.26,Active
U118903,43,Germany,Premium,2024-04-21,4.21,Active
U118904,22,United States,Standard,2022-09-15,19.08,Active
U118905,47,India,Premium,2023-01-27,74.53,Active
U118906,16,Brazil,Basic,2023-07-03,70.26,Active
U118907,37,Spain,Basic,2022-10-19,39.61,Active
U118908,43,Mexico,Basic,2023-04-10,17.69,Active
U118909,42,Australia,Standard,2023-04-12,27.7,Churned
U118910,36,United Kingdom,Basic,2022-03-13,7.75,Active
U118911,31,United States,Standard,2023-03-10,29.89,Active
U118912,27,Spain,Mobile,2024-08-25,23.5,Churned
U118913,19,France,Premium,2023-12-26,36.38,Active
U118914,25,United States,Premium,2023-06-27,52.83,Active
U118915,22,Brazil,Basic,2024-07-19,21.74,Active
U118916,20,Japan,Standard,2022-10-15,122.87,Active
U118917,55,Japan,Premium,2025-11-13,18.81,Active
U118918,16,South Korea,Basic,2022-04-08,35.55,Active
U118919,47,Spain,Standard,2023-11-16,65.72,Active
U118920,19,India,Mobile,2025-02-24,23.32,Active
U118921,21,France,Basic,2025-01-16,11.97,Active
U118922,21,United States,Mobile,2023-11-04,30.99,Active
U118923,20,Germany,Basic,2023-12-18,30.78,Churned
U118924,45,Germany,Basic,2025-07-11,13.96,Churned
U118925,41,South Korea,Basic,2023-09-26,35.45,Active
U118926,31,United Kingdom,Mobile,2022-03-02,36.86,Active
U118927,66,India,Premium,2023-08-25,70.95,Active
U118928,33,France,Premium,2022-03-05,39.85,Active
U118929,34,United States,Standard,2025-07-02,15.0,Churned
U118930,25,United States,Mobile,2022-11-18,44.44,Active
U118931,24,India,Standard,2022-08-02,19.11,Churned
U118932,27,Germany,Standard,2024-07-01,24.86,Active
U118933,44,Japan,Premium,2023-02-28,70.73,Active
U118934,40,Germany,Premium,2024-12-13,26.37,Active
U118935,49,India,Premium,2024-11-18,64.1,Active
U118936,25,Australia,Basic,2024-01-27,46.88,Active
U118937,41,India,Mobile,2023-03-08,58.61,Active
U118938,37,Spain,Basic,2023-02-15,14.01,Churned
U118939,39,United Kingdom,Mobile,2022-01-04,22.56,Active
U118940,23,Japan,Standard,2025-07-14,22.12,Churned
U118941,21,South Korea,Basic,2022-11-13,3.7,Active
U118942,40,Germany,Standard,2023-11-15,32.39,Active
U118943,44,France,Standard,2022-02-12,49.48,Active
U118944,26,Australia,Standard,2024-01-14,41.85,Active
U118945,41,Japan,Premium,2023-03-03,109.05,Active
U118946,48,India,Premium,2024-01-10,17.94,Churned
U118947,29,Japan,Basic,2023-04-23,16.55,Active
U118948,16,Australia,Standard,2025-01-27,54.42,Active
U118949,18,Australia,Premium,2025-10-23,66.97,Active
U118950,25,Germany,Mobile,2024-08-02,47.98,Active
U118951,28,United Kingdom,Standard,2025-03-25,45.61,Active
U118952,33,United Kingdom,Mobile,2023-11-05,5.55,Active
U118953,33,United Kingdom,Basic,2022-06-28,34.83,Active
U118954,30,South Korea,Premium,2023-06-11,33.0,Active
U118955,42,South Korea,Premium,2022-06-29,140.65,Active
U118956,24,Japan,Standard,2022-03-06,41.36,Active
U118957,49,Canada,Basic,2025-12-26,22.14,Churned
U118958,45,Brazil,Premium,2023-12-03,16.46,Active
U118959,44,Germany,Standard,2024-09-07,37.97,Active
U118960,26,France,Basic,2023-09-22,55.16,Active
U118961,32,Germany,Basic,2024-07-02,25.49,Active
U118962,42,United States,Premium,2023-03-07,44.14,Churned
U118963,31,United Kingdom,Basic,2024-05-09,92.87,Active
U118964,25,United States,Standard,2024-02-13,30.59,Active
U118965,25,United States,Mobile,2022-08-07,30.2,Active
U118966,25,Japan,Premium,2024-03-04,72.39,Active
U118967,20,India,Standard,2023-01-21,36.05,Active
U118968,68,United States,Standard,2024-03-27,50.84,Active
U118969,16,South Korea,Basic,2023-09-24,57.12,Active
U118970,22,United States,Standard,2023-04-19,43.72,Active
U118971,41,Spain,Basic,2023-10-14,30.5,Active
U118972,25,Japan,Basic,2022-04-18,34.01,Active
U118973,29,Japan,Basic,2025-11-18,2.63,Churned
U118974,38,Germany,Premium,2024-05-01,27.74,Active
U118975,46,Canada,Basic,2022-03-05,27.32,Churned
U118976,30,South Korea,Basic,2022-07-24,18.21,Active
U118977,45,Australia,Mobile,2022-01-22,45.51,Active
U118978,16,United States,Basic,2023-01-02,83.57,Active
U118979,26,Brazil,Premium,2025-08-28,72.99,Active
U118980,39,Germany,Standard,2024-11-27,131.07,Active
U118981,57,United Kingdom,Standard,2025-07-05,38.78,Active
U118982,22,United States,Basic,2023-12-01,7.14,Churned
U118983,20,India,Basic,2023-02-27,50.45,Active
U118984,38,United Kingdom,Premium,2023-07-09,45.11,Active
U118985,34,Brazil,Standard,2023-04-15,66.52,Active
U118986,25,Australia,Basic,2025-06-24,91.22,Active
U118987,19,South Korea,Standard,2024-05-14,41.65,Active
U118988,27,United States,Standard,2025-04-30,78.73,Active
U118989,40,Canada,Basic,2022-10-22,29.89,Active
U118990,30,India,Standard,2025-08-08,60.35,Active
U118991,48,United States,Standard,2025-07-02,68.26,Active
U118992,32,United States,Premium,2024-05-16,69.3,Active
U118993,41,India,Premium,2023-01-29,89.46,Active
U118994,37,France,Standard,2024-05-19,20.06,Active
U118995,29,Brazil,Mobile,2022-03-29,38.46,Churned
U118996,43,United States,Standard,2022-10-11,73.22,Active
U118997,19,Canada,Standard,2024-02-17,80.03,Active
U118998,27,Germany,Premium,2025-11-15,43.67,Active
U118999,29,France,Premium,2024-12-06,86.67,Active
U119000,38,South Korea,Basic,2022-12-11,41.38,Active
U119001,41,France,Mobile,2025-10-28,50.08,Active
U119002,24,Canada,Mobile,2023-12-08,35.74,Active
U119003,22,Australia,Standard,2024-07-01,0.0,Active
U119004,34,Brazil,Standard,2025-03-25,6.17,Churned
U119005,16,India,Premium,2022-05-29,20.87,Active
U119006,46,Brazil,Mobile,2022-10-15,47.41,Active
U119007,31,Germany,Standard,2024-08-25,19.48,Churned
U119008,19,United States,Basic,2023-09-25,41.64,Active
U119009,19,United States,Premium,2022-05-16,24.87,Active
U119010,37,United Kingdom,Basic,2022-07-23,37.2,Churned
U119011,37,United Kingdom,Premium,2022-10-11,28.23,Active
U119012,24,Japan,Standard,2023-12-28,2.11,Active
U119013,32,United States,Premium,2023-03-10,113.3,Active
U119014,20,India,Basic,2025-08-21,17.02,Active
U119015,30,United States,Standard,2022-03-22,10.08,Active
U119016,51,United States,Premium,2023-09-24,13.05,Active
U119017,59,Japan,Standard,2023-06-19,34.72,Active
U119018,31,United Kingdom,Basic,2022-07-07,8.69,Churned
U119019,39,Japan,Basic,2025-01-24,42.89,Active
U119020,38,United Kingdom,Premium,2025-01-17,20.45,Active
U119021,16,Japan,Standard,2022-03-20,53.13,Active
U119022,20,India,Premium,2024-02-29,76.12,Active
U119023,16,Japan,Standard,2023-12-25,36.47,Churned
U119024,39,India,Premium,2022-03-15,149.72,Active
U119025,57,Canada,Standard,2022-11-27,40.28,Active
U119026,46,Mexico,Basic,2023-06-22,12.78,Active
U119027,34,Germany,Basic,2024-04-06,31.0,Active
U119028,32,India,Basic,2023-11-03,34.29,Active
U119029,29,United States,Premium,2023-12-20,15.91,Active
U119030,46,India,Premium,2024-11-28,109.58,Active
U119031,36,India,Premium,2022-08-31,39.72,Active
U119032,34,Japan,Premium,2022-04-11,12.6,Active
U119033,20,South Korea,Premium,2025-05-29,80.3,Active
U119034,41,Japan,Mobile,2022-12-06,66.42,Active
U119035,32,India,Premium,2024-01-01,41.67,Active
U119036,38,India,Basic,2022-04-03,11.53,Churned
U119037,45,United States,Basic,2025-12-10,46.88,Active
U119038,16,United Kingdom,Standard,2024-11-07,21.88,Churned
U119039,30,United States,Premium,2025-12-08,85.08,Active
U119040,28,France,Standard,2025-10-23,15.27,Churned
U119041,27,India,Standard,2023-01-02,73.44,Active
U119042,20,Brazil,Premium,2023-08-23,20.25,Active
U119043,25,Mexico,Standard,2025-07-13,122.65,Active
U119044,20,Spain,Standard,2024-02-07,35.98,Active
U119045,43,United States,Premium,2024-11-16,173.19,Active
U119046,38,Japan,Standard,2023-11-04,52.87,Active
U119047,37,Australia,Standard,2023-09-24,22.46,Active
U119048,16,United States,Standard,2023-08-20,31.28,Active
U119049,57,Germany,Standard,2025-04-05,164.83,Active
U119050,29,Spain,Standard,2023-12-26,20.75,Active
U119051,54,France,Basic,2023-09-06,5.24,Churned
U119052,42,France,Premium,2024-01-09,18.14,Active
U119053,31,Japan,Premium,2023-12-20,55.61,Active
U119054,58,Japan,Basic,2022-11-06,44.67,Active
U119055,40,United States,Standard,2023-06-27,63.66,Active
U119056,31,Australia,Standard,2024-07-02,14.4,Active
U119057,29,Canada,Standard,2025-05-16,17.66,Active
U119058,46,Brazil,Standard,2023-08-14,121.18,Active
U119059,27,France,Standard,2025-08-16,77.84,Active
U119060,29,United States,Standard,2025-12-13,16.17,Active
U119061,26,France,Premium,2022-08-09,39.59,Active
U119062,24,Japan,Standard,2022-10-29,19.94,Active
U119063,25,India,Mobile,2024-05-11,24.19,Active
U119064,55,United Kingdom,Standard,2023-02-04,52.86,Active
U119065,46,South Korea,Premium,2022-06-20,1.25,Active
U119066,36,Canada,Standard,2025-02-26,145.49,Active
U119067,27,United Kingdom,Premium,2025-07-16,116.31,Active
U119068,27,United States,Mobile,2022-12-13,27.41,Active
U119069,29,India,Standard,2022-11-18,20.87,Churned
U119070,55,Spain,Standard,2025-04-13,44.72,Active
U119071,37,United Kingdom,Mobile,2022-02-22,13.39,Active
U119072,42,United Kingdom,Mobile,2022-01-25,4.63,Churned
U119073,36,India,Mobile,2024-12-24,39.84,Active
U119074,23,United Kingdom,Basic,2022-10-02,59.74,Churned
U119075,35,Spain,Basic,2024-08-30,36.05,Active
U119076,21,Germany,Standard,2023-08-15,48.81,Active
U119077,48,South Korea,Premium,2023-08-24,15.31,Active
U119078,25,Mexico,Basic,2025-10-16,50.25,Churned
U119079,27,Mexico,Standard,2024-06-22,36.5,Active
U119080,43,France,Standard,2023-01-06,31.96,Active
U119081,25,Mexico,Basic,2025-01-30,32.57,Active
U119082,31,Japan,Premium,2022-08-01,34.21,Active
U119083,16,France,Basic,2022-09-06,33.98,Active
U119084,30,Australia,Premium,2023-08-04,139.1,Active
U119085,41,Spain,Standard,2023-03-21,44.62,Active
U119086,26,France,Standard,2025-11-29,65.4,Active
U119087,40,Germany,Standard,2023-12-10,41.45,Active
U119088,33,India,Standard,2023-08-16,60.82,Active
U119089,47,Spain,Standard,2024-07-13,52.34,Active
U119090,25,Germany,Premium,2023-10-14,93.01,Active
U119091,31,Mexico,Standard,2024-06-14,48.41,Active
U119092,16,Brazil,Basic,2023-08-30,36.45,Active
U119093,32,South Korea,Premium,2023-12-22,37.19,Active
U119094,28,France,Basic,2025-08-28,27.51,Active
U119095,45,India,Standard,2024-08-23,42.0,Active
U119096,26,United Kingdom,Standard,2022-05-08,67.49,Active
U119097,28,France,Standard,2022-01-31,38.45,Churned
U119098,25,Brazil,Basic,2023-10-17,33.72,Active
U119099,34,South Korea,Basic,2023-04-18,10.97,Churned
U119100,57,Germany,Basic,2024-03-03,85.29,Active
U119101,16,Brazil,Standard,2024-04-15,67.77,Active
U119102,33,United Kingdom,Premium,2025-06-14,77.25,Active
U119103,48,Spain,Premium,2023-03-24,84.22,Active
U119104,27,Canada,Basic,2024-09-14,39.67,Active
U119105,40,Spain,Basic,2025-10-06,22.0,Active
U119106,48,France,Premium,2022-10-28,40.58,Active
U119107,30,India,Standard,2025-11-07,28.31,Active
U119108,26,France,Premium,2025-10-13,6.22,Churned
U119109,45,India,Basic,2023-06-27,12.42,Active
U119110,39,Mexico,Basic,2025-02-23,21.0,Active
U119111,33,Germany,Standard,2022-12-05,19.26,Active
U119112,41,United States,Premium,2022-02-18,58.22,Active
U119113,45,South Korea,Standard,2022-11-24,77.98,Active
U119114,33,Mexico,Basic,2022-06-24,16.56,Churned
U119115,37,Spain,Basic,2023-10-11,39.02,Active
U119116,40,United States,Premium,2023-01-15,34.83,Active
U119117,28,Canada,Standard,2025-10-30,19.68,Active
U119118,48,United States,Premium,2024-01-01,8.71,Active
U119119,21,India,Standard,2022-12-12,40.86,Active
U119120,32,India,Standard,2023-03-03,92.54,Active
U119121,43,Canada,Basic,2023-04-29,17.26,Active
U119122,21,India,Mobile,2022-05-25,7.45,Active
U119123,44,Canada,Basic,2024-03-27,50.28,Active
U119124,36,Spain,Basic,2022-02-05,69.77,Active
U119125,49,Canada,Premium,2024-04-12,34.09,Active
U119126,41,United States,Basic,2024-11-18,50.57,Active
U119127,32,France,Standard,2024-08-25,32.16,Churned
U119128,36,Australia,Basic,2022-01-10,25.18,Active
U119129,37,Japan,Premium,2024-11-28,56.11,Active
U119130,58,Spain,Standard,2023-12-22,21.33,Churned
